ConditionName,ConditionSNOMED,PathogenName,PathogenTaxonID,Fatalities,CountryISO,Admin1Name,Admin1ISO,Admin2Name,CityName,PeriodStartDate,PeriodEndDate,CountValue,DOI
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,7/22/1979,7/28/1979,2,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,9/9/1979,9/15/1979,1,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,9/23/1979,9/29/1979,1,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,9/30/1979,10/6/1979,1,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,11/11/1979,11/17/1979,3,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,12/2/1979,12/8/1979,1,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,3/2/1980,3/8/1980,1,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,3/16/1980,3/22/1980,3,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,4/20/1980,4/26/1980,3,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,4/27/1980,5/3/1980,1,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,5/4/1980,5/10/1980,1,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,5/25/1980,5/31/1980,1,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,6/29/1980,7/5/1980,2,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,8/31/1980,9/6/1980,2,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,3/22/1981,3/28/1981,2,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,4/12/1981,4/18/1981,1,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,4/26/1981,5/2/1981,1,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,9/6/1981,9/12/1981,1,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,9/27/1981,10/3/1981,2,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,10/11/1981,10/17/1981,1,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,11/1/1981,11/7/1981,1,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,5/23/1982,5/29/1982,2,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,6/13/1982,6/19/1982,1,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,6/27/1982,7/3/1982,1,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,9/12/1982,9/18/1982,3,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,9/19/1982,9/25/1982,1,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,NA,NA,7/3/1983,7/9/1983,2,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,NA,NA,8/2/1925,8/8/1925,0,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,9/16/1906,9/22/1906,112,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,9/23/1906,9/29/1906,93,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,9/30/1906,10/6/1906,87,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,10/7/1906,10/13/1906,86,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,10/14/1906,10/20/1906,93,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,10/21/1906,10/27/1906,100,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,10/28/1906,11/3/1906,94,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,11/18/1906,11/24/1906,210,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,11/25/1906,12/1/1906,180,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/2/1906,12/8/1906,203,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/9/1906,12/15/1906,196,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/16/1906,12/22/1906,176,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/23/1906,12/29/1906,86,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/30/1906,1/5/1907,252,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1/6/1907,1/12/1907,342,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1/13/1907,1/19/1907,381,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1/20/1907,1/26/1907,374,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1/27/1907,2/2/1907,343,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,2/3/1907,2/9/1907,332,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,2/10/1907,2/16/1907,405,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,2/17/1907,2/23/1907,415,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,2/24/1907,3/2/1907,317,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,3/3/1907,3/9/1907,229,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,3/10/1907,3/16/1907,167,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,3/17/1907,3/23/1907,136,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,3/24/1907,3/30/1907,128,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,3/31/1907,4/6/1907,116,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,4/14/1907,4/20/1907,113,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,4/21/1907,4/27/1907,126,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,4/28/1907,5/4/1907,121,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,5/5/1907,5/11/1907,104,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,5/12/1907,5/18/1907,77,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,5/19/1907,5/25/1907,68,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,5/26/1907,6/1/1907,45,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,6/2/1907,6/8/1907,79,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,6/16/1907,6/22/1907,69,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,6/23/1907,6/29/1907,57,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,6/30/1907,7/6/1907,62,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,7/7/1907,7/13/1907,60,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,7/14/1907,7/20/1907,53,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,7/21/1907,7/27/1907,82,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,7/28/1907,8/3/1907,63,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,8/4/1907,8/10/1907,71,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,8/18/1907,8/24/1907,105,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,8/25/1907,8/31/1907,75,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/8/1907,12/14/1907,76,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/15/1907,12/21/1907,78,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/29/1907,1/4/1908,72,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1/5/1908,1/11/1908,104,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1/12/1908,1/18/1908,115,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1/19/1908,1/25/1908,87,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1/26/1908,2/1/1908,142,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,2/9/1908,2/15/1908,154,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,2/16/1908,2/22/1908,183,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,2/23/1908,2/29/1908,92,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,3/1/1908,3/7/1908,85,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,3/8/1908,3/14/1908,97,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,3/15/1908,3/21/1908,96,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,3/29/1908,4/4/1908,96,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,4/5/1908,4/11/1908,98,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,4/12/1908,4/18/1908,79,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,4/19/1908,4/25/1908,95,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,4/26/1908,5/2/1908,68,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,5/3/1908,5/9/1908,62,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,5/31/1908,6/6/1908,25,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,6/7/1908,6/13/1908,29,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,6/14/1908,6/20/1908,45,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,6/21/1908,6/27/1908,34,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,6/28/1908,7/4/1908,34,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,7/5/1908,7/11/1908,34,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,7/12/1908,7/18/1908,24,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,7/19/1908,7/25/1908,44,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,7/26/1908,8/1/1908,43,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,8/2/1908,8/8/1908,42,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,8/9/1908,8/15/1908,50,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,8/16/1908,8/22/1908,65,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,8/23/1908,8/29/1908,102,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,8/30/1908,9/5/1908,107,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,9/6/1908,9/12/1908,78,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,9/13/1908,9/19/1908,79,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,9/20/1908,9/26/1908,95,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,10/25/1908,10/31/1908,36,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,11/15/1908,11/21/1908,26,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,11/22/1908,11/28/1908,22,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,11/29/1908,12/5/1908,43,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/6/1908,12/12/1908,44,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/13/1908,12/19/1908,30,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/20/1908,12/26/1908,38,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,0,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/27/1908,1/2/1909,97,10.25337/T7/ptycho.v2.0/US.4834000
